,country,year,gdp,debt_statistic,value,population,debt_normalized_by_population,population_normalized_by_debt,log_gdp
4039,el salvador,2018,26020850000.0,Multilateral to external debt stocks (%),23.9,6420740.0,3.7223123814388993e-06,268650.2092050209,23.982163976676304
4040,el salvador,2018,26020850000.0,Reserves to external debt stocks (%),21.0,6420740.0,3.2706510464525896e-06,305749.5238095238,23.982163976676304
4041,el salvador,2018,26020850000.0,Gross national income (GNI),24550.8,6420740.0,0.0038236714148213446,261.5287485540186,23.982163976676304
4042,el salvador,2019,26896660000.0,Total External debt stocks,17379.4,6453550.0,0.0026929984272222266,371.3333026456609,24.015267952276496
4043,el salvador,2019,26896660000.0,Use of IMF Credit,226.5,6453550.0,3.509696213711833e-05,28492.494481236205,24.015267952276496
4044,el salvador,2019,26896660000.0,Long-term external debt,14939.3,6453550.0,0.0023148964523401847,431.9847650157638,24.015267952276496
4045,el salvador,2019,26896660000.0,Public and publicly guaranteed sector,9856.1,6453550.0,0.0015272369471066314,654.7772445490609,24.015267952276496
4046,el salvador,2019,26896660000.0,Public sector,9856.1,6453550.0,0.0015272369471066314,654.7772445490609,24.015267952276496
4047,el salvador,2019,26896660000.0,of which: General Government,9063.5,6453550.0,0.001404420822648,712.0372924366966,24.015267952276496
4048,el salvador,2019,26896660000.0,Private sector not guaranteed,5083.2,6453550.0,0.0007876595052335536,1269.5841202392194,24.015267952276496
4049,el salvador,2019,26896660000.0,Short-term external debt,2213.6,6453550.0,0.00034300501274492335,2915.409288037586,24.015267952276496
4050,el salvador,2019,26896660000.0,Disbursements (long-term),5283.4,6453550.0,0.0008186811909724104,1221.4767006094562,24.015267952276496
4051,el salvador,2019,26896660000.0,Public and publicly guaranteed sector,1418.8,6453550.0,0.0002198479906408101,4548.59740625881,24.015267952276496
4052,el salvador,2019,26896660000.0,Public sector,1418.8,6453550.0,0.0002198479906408101,4548.59740625881,24.015267952276496
4053,el salvador,2019,26896660000.0,of which: General Government,1265.9,6453550.0,0.000196155604279815,5097.993522395133,24.015267952276496
4054,el salvador,2019,26896660000.0,Private sector guaranteed by public sector,0.0,6453550.0,0.0,inf,24.015267952276496
4055,el salvador,2019,26896660000.0,Private sector not guaranteed,3864.6,6453550.0,0.0005988332003316004,1669.9140920146976,24.015267952276496
4056,el salvador,2019,26896660000.0,Principal repayments (long-term),4873.0,6453550.0,0.0007550882847425061,1324.348450646419,24.015267952276496
4057,el salvador,2019,26896660000.0,Public and publicly guaranteed sector,1178.7,6453550.0,0.0001826436612407125,5475.1421057096795,24.015267952276496
4058,el salvador,2019,26896660000.0,Public sector,1178.7,6453550.0,0.0001826436612407125,5475.1421057096795,24.015267952276496
4059,el salvador,2019,26896660000.0,of which: General Government,1039.2,6453550.0,0.00016102765144765285,6210.113548883756,24.015267952276496
4060,el salvador,2019,26896660000.0,Private sector not guaranteed,3694.3,6453550.0,0.0005724446235017936,1746.8938635194759,24.015267952276496
4061,el salvador,2019,26896660000.0,Interest payments (long-term),683.8,6453550.0,0.00010595718635479697,9437.77420298333,24.015267952276496
4062,el salvador,2019,26896660000.0,Public and publicly guaranteed sector,683.8,6453550.0,0.00010595718635479697,9437.77420298333,24.015267952276496
4063,el salvador,2019,26896660000.0,Public sector,683.8,6453550.0,0.00010595718635479697,9437.77420298333,24.015267952276496
4064,el salvador,2019,26896660000.0,of which: General Government,631.6,6453550.0,9.786861494836176e-05,10217.780240658645,24.015267952276496
4065,el salvador,2019,26896660000.0,Summary external debt stock by creditor type,,6453550.0,,,24.015267952276496
4066,el salvador,2019,26896660000.0,Long-term External debt stocks,14939.3,6453550.0,0.0023148964523401847,431.9847650157638,24.015267952276496
4067,el salvador,2019,26896660000.0,Public and publicly guaranteed debt from:,9856.1,6453550.0,0.0015272369471066314,654.7772445490609,24.015267952276496
4068,el salvador,2019,26896660000.0,Official creditors,4397.0,6453550.0,0.0006813304305382309,1467.7166249715715,24.015267952276496
4069,el salvador,2019,26896660000.0,Multilateral,4049.5,6453550.0,0.0006274840978996056,1593.6658846771206,24.015267952276496
4070,el salvador,2019,26896660000.0,of which: World Bank,830.9,6453550.0,0.00012875084255952151,7766.939463232639,24.015267952276496
4071,el salvador,2019,26896660000.0,Bilateral,347.6,6453550.0,5.3861827986147166e-05,18566.02416570771,24.015267952276496
4072,el salvador,2019,26896660000.0,Private creditors,5459.0,6453550.0,0.0008458910212208784,1182.185381938084,24.015267952276496
4073,el salvador,2019,26896660000.0,Bondholders,5421.9,6453550.0,0.0008401422472902511,1190.2746269757836,24.015267952276496
4074,el salvador,2019,26896660000.0,  Private nonguaranteed debt from:,5083.2,6453550.0,0.0007876595052335536,1269.5841202392194,24.015267952276496
4075,el salvador,2019,26896660000.0,Bondholders,11.8,6453550.0,1.8284510075849728e-06,546911.0169491525,24.015267952276496
4076,el salvador,2019,26896660000.0,Commercial banks and others,5071.4,6453550.0,0.0007858310542259686,1272.5381551445362,24.015267952276496
4077,el salvador,2019,26896660000.0,Net financial inflows,,6453550.0,,,24.015267952276496
4078,el salvador,2019,26896660000.0,Net debt inflows,,6453550.0,,,24.015267952276496
4079,el salvador,2019,26896660000.0,Long-term,410.4,6453550.0,6.359290622990447e-05,15725.024366471736,24.015267952276496
4080,el salvador,2019,26896660000.0,Official creditors,29.6,6453550.0,4.5866228664843385e-06,218025.33783783784,24.015267952276496
4081,el salvador,2019,26896660000.0,Multilateral,54.0,6453550.0,8.367487661829536e-06,119510.18518518518,24.015267952276496
4082,el salvador,2019,26896660000.0,of which: World Bank,-44.9,6453550.0,-6.95741103733604e-06,-143731.6258351893,24.015267952276496
4083,el salvador,2019,26896660000.0,Bilateral,-24.4,6453550.0,-3.7808647953451972e-06,-264489.75409836066,24.015267952276496
4084,el salvador,2019,26896660000.0,Private creditors,380.8,6453550.0,5.9006283363420135e-05,16947.34768907563,24.015267952276496
4085,el salvador,2019,26896660000.0,Bondholders,196.0,6453550.0,3.0370881142936832e-05,32926.27551020408,24.015267952276496
4086,el salvador,2019,26896660000.0,Short-term,143.2,6453550.0,2.2189337651370175e-05,45066.68994413408,24.015267952276496
4087,el salvador,2019,26896660000.0,Net equity inflows,,6453550.0,,,24.015267952276496
4088,el salvador,2019,26896660000.0,Foreign direct investment,575.5,6453550.0,8.917572498857219e-05,11213.814074717637,24.015267952276496
4089,el salvador,2019,26896660000.0,Portfolio equity,0.0,6453550.0,0.0,inf,24.015267952276496
4090,el salvador,2019,26896660000.0,Debt ratios,,6453550.0,,,24.015267952276496
4091,el salvador,2019,26896660000.0,External debt stocks to exports (%),211.2,6453550.0,3.272617396626663e-05,30556.58143939394,24.015267952276496
4092,el salvador,2019,26896660000.0,External debt stocks to GNI (%),68.0,6453550.0,1.0536836314896452e-05,94905.14705882352,24.015267952276496
4093,el salvador,2019,26896660000.0,Debt service to exports (%),68.4,6453550.0,1.059881770498408e-05,94350.1461988304,24.015267952276496
4094,el salvador,2019,26896660000.0,Short-term to external debt stocks (%),12.7,6453550.0,1.9679091352821315e-06,508153.5433070866,24.015267952276496
4095,el salvador,2019,26896660000.0,Multilateral to external debt stocks (%),23.3,6453550.0,3.6104159726042256e-06,276976.39484978537,24.015267952276496
4096,el salvador,2019,26896660000.0,Reserves to external debt stocks (%),25.2,6453550.0,3.90482757552045e-06,256093.25396825396,24.015267952276496
4097,el salvador,2019,26896660000.0,Gross national income (GNI),25559.3,6453550.0,0.00396050235916666,252.49322164535022,24.015267952276496
4098,el salvador,2020,24638720000.0,Total External debt stocks,18333.7,6486201.0,0.0028265698210709167,353.7857061040597,23.927585026210437
4099,el salvador,2020,24638720000.0,Use of IMF Credit,649.6,6486201.0,0.00010015107456583599,9984.915332512315,23.927585026210437
4100,el salvador,2020,24638720000.0,Long-term external debt,15812.9,6486201.0,0.0024379293827002896,410.18415344433976,23.927585026210437
4101,el salvador,2020,24638720000.0,Public and publicly guaranteed sector,10645.5,6486201.0,0.001641253485669038,609.2904043962237,23.927585026210437
4102,el salvador,2020,24638720000.0,Public sector,10645.5,6486201.0,0.001641253485669038,609.2904043962237,23.927585026210437
4103,el salvador,2020,24638720000.0,of which: General Government,9780.4,6486201.0,0.0015078780321485566,663.1836121222036,23.927585026210437
4104,el salvador,2020,24638720000.0,Private sector not guaranteed,5167.5,6486201.0,0.0007966913143764739,1255.1912917271409,23.927585026210437
4105,el salvador,2020,24638720000.0,Short-term external debt,1871.2,6486201.0,0.00028848936380479115,3466.3323001282597,23.927585026210437
4106,el salvador,2020,24638720000.0,Disbursements (long-term),5296.7,6486201.0,0.0008166105244040386,1224.5739800252989,23.927585026210437
4107,el salvador,2020,24638720000.0,Public and publicly guaranteed sector,1378.2,6486201.0,0.00021248185185750488,4706.284283848498,23.927585026210437
4108,el salvador,2020,24638720000.0,Public sector,1378.2,6486201.0,0.00021248185185750488,4706.284283848498,23.927585026210437
4109,el salvador,2020,24638720000.0,of which: General Government,1190.7,6486201.0,0.00018357432956517998,5447.384731670446,23.927585026210437
4110,el salvador,2020,24638720000.0,Private sector guaranteed by public sector,0.0,6486201.0,0.0,inf,23.927585026210437
4111,el salvador,2020,24638720000.0,Private sector not guaranteed,3918.5,6486201.0,0.0006041286725465338,1655.2765088681895,23.927585026210437
4112,el salvador,2020,24638720000.0,Principal repayments (long-term),4205.2,6486201.0,0.0006483302012996513,1542.423903738229,23.927585026210437
4113,el salvador,2020,24638720000.0,Public and publicly guaranteed sector,420.5,6486201.0,6.482993666092062e-05,15424.972651605232,23.927585026210437
4114,el salvador,2020,24638720000.0,Public sector,420.5,6486201.0,6.482993666092062e-05,15424.972651605232,23.927585026210437
4115,el salvador,2020,24638720000.0,of which: General Government,303.7,6486201.0,4.682247744095504e-05,21357.26374711887,23.927585026210437
4116,el salvador,2020,24638720000.0,Private sector not guaranteed,3784.7,6486201.0,0.0005835002646387307,1713.795280999815,23.927585026210437
4117,el salvador,2020,24638720000.0,Interest payments (long-term),926.9,6486201.0,0.0001429033728680317,6997.735462293667,23.927585026210437
4118,el salvador,2020,24638720000.0,Public and publicly guaranteed sector,624.8,6486201.0,9.632757295063782e-05,10381.243597951345,23.927585026210437
4119,el salvador,2020,24638720000.0,Public sector,624.8,6486201.0,9.632757295063782e-05,10381.243597951345,23.927585026210437
4120,el salvador,2020,24638720000.0,of which: General Government,576.7,6486201.0,8.891182989858009e-05,11247.09727761401,23.927585026210437
4121,el salvador,2020,24638720000.0,Private sector not guaranteed,302.1,6486201.0,4.6575799917393866e-05,21470.377358490565,23.927585026210437
4122,el salvador,2020,24638720000.0,Summary external debt stock by creditor type,,6486201.0,,,23.927585026210437
4123,el salvador,2020,24638720000.0,Long-term External debt stocks,15812.9,6486201.0,0.0024379293827002896,410.18415344433976,23.927585026210437
4124,el salvador,2020,24638720000.0,Public and publicly guaranteed debt from:,10645.5,6486201.0,0.001641253485669038,609.2904043962237,23.927585026210437
4125,el salvador,2020,24638720000.0,Official creditors,4539.1,6486201.0,0.0006998087169978236,1428.9619087484302,23.927585026210437
4126,el salvador,2020,24638720000.0,Multilateral,4157.6,6486201.0,0.0006409915449737065,1560.0829805657108,23.927585026210437
4127,el salvador,2020,24638720000.0,of which: World Bank,785.8,6486201.0,0.00012114949875898079,8254.26444387885,23.927585026210437
4128,el salvador,2020,24638720000.0,Bilateral,381.5,6486201.0,5.881717202411705e-05,17001.8374836173,23.927585026210437
4129,el salvador,2020,24638720000.0,Private creditors,6106.4,6486201.0,0.0009414447686712144,1062.197202934626,23.927585026210437
4130,el salvador,2020,24638720000.0,Bondholders,6071.4,6486201.0,0.0009360486978433138,1068.3204862140528,23.927585026210437
4131,el salvador,2020,24638720000.0,  Private nonguaranteed debt from:,5167.5,6486201.0,0.0007966913143764739,1255.1912917271409,23.927585026210437
4132,el salvador,2020,24638720000.0,Bondholders,0.0,6486201.0,0.0,inf,23.927585026210437
4133,el salvador,2020,24638720000.0,Commercial banks and others,5167.5,6486201.0,0.0007966913143764739,1255.1912917271409,23.927585026210437
4134,el salvador,2020,24638720000.0,Net financial inflows,,6486201.0,,,23.927585026210437
4135,el salvador,2020,24638720000.0,Net debt inflows,,6486201.0,,,23.927585026210437
4136,el salvador,2020,24638720000.0,Long-term,1091.5,6486201.0,0.0001682803231043873,5942.465414567109,23.927585026210437
4137,el salvador,2020,24638720000.0,Official creditors,124.1,6486201.0,1.9132925421213435e-05,52265.922643029815,23.927585026210437
4138,el salvador,2020,24638720000.0,Multilateral,106.5,6486201.0,1.641947266204054e-05,60903.295774647886,23.927585026210437
4139,el salvador,2020,24638720000.0,of which: World Bank,-45.1,6486201.0,-6.953222695380547e-06,-143818.2039911308,23.927585026210437
4140,el salvador,2020,24638720000.0,Bilateral,17.6,6486201.0,2.7134527591728966e-06,368534.1477272727,23.927585026210437
4141,el salvador,2020,24638720000.0,Private creditors,967.4,6486201.0,0.00014914739768317385,6704.7767211081255,23.927585026210437
4142,el salvador,2020,24638720000.0,Short-term,-342.4,6486201.0,-5.278899004209089e-05,-18943.344042056076,23.927585026210437
4143,el salvador,2020,24638720000.0,Net equity inflows,,6486201.0,,,23.927585026210437
4144,el salvador,2020,24638720000.0,Foreign direct investment,21.2,6486201.0,3.268477187185534e-06,305952.8773584906,23.927585026210437
4145,el salvador,2020,24638720000.0,Portfolio equity,0.0,6486201.0,0.0,inf,23.927585026210437
4146,el salvador,2020,24638720000.0,Debt ratios,,6486201.0,,,23.927585026210437
4147,el salvador,2020,24638720000.0,External debt stocks to exports (%),284.2,6486201.0,4.381609512255325e-05,22822.66361717101,23.927585026210437
4148,el salvador,2020,24638720000.0,External debt stocks to GNI (%),78.6,6486201.0,1.2118033344942594e-05,82521.64122137406,23.927585026210437
4149,el salvador,2020,24638720000.0,Debt service to exports (%),80.1,6486201.0,1.2349293523281193e-05,80976.29213483147,23.927585026210437
4150,el salvador,2020,24638720000.0,Short-term to external debt stocks (%),10.2,6486201.0,1.572569212702474e-06,635902.0588235294,23.927585026210437
4151,el salvador,2020,24638720000.0,Multilateral to external debt stocks (%),22.7,6486201.0,3.4997373655241334e-06,285735.7268722467,23.927585026210437
4152,el salvador,2020,24638720000.0,Reserves to external debt stocks (%),16.4,6486201.0,2.528444616502017e-06,395500.0609756098,23.927585026210437
4153,el salvador,2020,24638720000.0,Gross national income (GNI),23325.0,6486201.0,0.0035960957731652164,278.0793569131833,23.927585026210437
4154,guatemala,2012,49593961141.74837,Total External debt stocks,15367.1,14781942.0,0.0010395860029757931,961.9213774882704,24.62713491209059
4155,guatemala,2012,49593961141.74837,Use of IMF Credit,308.8,14781942.0,2.089035391966766e-05,47868.98316062176,24.62713491209059
4156,guatemala,2012,49593961141.74837,Long-term external debt,14131.9,14781942.0,0.0009560245872971224,1045.9982026479101,24.62713491209059
4157,guatemala,2012,49593961141.74837,Public and publicly guaranteed sector,6305.7,14781942.0,0.00042658129764005295,2344.2190399162664,24.62713491209059
4158,guatemala,2012,49593961141.74837,Public sector,6305.7,14781942.0,0.00042658129764005295,2344.2190399162664,24.62713491209059
4159,guatemala,2012,49593961141.74837,of which: General Government,5878.6,14781942.0,0.00039768793572590125,2514.5344129554655,24.62713491209059
4160,guatemala,2012,49593961141.74837,Private sector not guaranteed,7826.2,14781942.0,0.0005294432896570694,1888.776417673967,24.62713491209059
4161,guatemala,2012,49593961141.74837,Short-term external debt,926.4,14781942.0,6.267106175900298e-05,15956.327720207255,24.62713491209059
4162,guatemala,2012,49593961141.74837,Disbursements (long-term),1449.7,14781942.0,9.807236424009782e-05,10196.552390149685,24.62713491209059
4163,guatemala,2012,49593961141.74837,Public and publicly guaranteed sector,1249.7,14781942.0,8.454234227140115e-05,11828.392414179403,24.62713491209059
4164,guatemala,2012,49593961141.74837,Public sector,1249.7,14781942.0,8.454234227140115e-05,11828.392414179403,24.62713491209059
4165,guatemala,2012,49593961141.74837,of which: General Government,1249.7,14781942.0,8.454234227140115e-05,11828.392414179403,24.62713491209059
4166,guatemala,2012,49593961141.74837,Private sector guaranteed by public sector,0.0,14781942.0,0.0,inf,24.62713491209059
4167,guatemala,2012,49593961141.74837,Private sector not guaranteed,200.0,14781942.0,1.353002196869667e-05,73909.71,24.62713491209059
4168,guatemala,2012,49593961141.74837,Principal repayments (long-term),981.8,14781942.0,6.641887784433195e-05,15055.960480749643,24.62713491209059
4169,guatemala,2012,49593961141.74837,Public and publicly guaranteed sector,273.6,14781942.0,1.8509070053177047e-05,54027.56578947368,24.62713491209059
4170,guatemala,2012,49593961141.74837,Public sector,273.6,14781942.0,1.8509070053177047e-05,54027.56578947368,24.62713491209059
4171,guatemala,2012,49593961141.74837,of which: General Government,233.0,14781942.0,1.576247559353162e-05,63441.811158798286,24.62713491209059
4172,guatemala,2012,49593961141.74837,Private sector not guaranteed,708.1,14781942.0,4.7903042780170565e-05,20875.50063550346,24.62713491209059
4173,guatemala,2012,49593961141.74837,Interest payments (long-term),598.7,14781942.0,4.050212076329349e-05,24690.065141139134,24.62713491209059
4174,guatemala,2012,49593961141.74837,Public and publicly guaranteed sector,274.4,14781942.0,1.856319014105183e-05,53870.051020408166,24.62713491209059
4175,guatemala,2012,49593961141.74837,Public sector,274.4,14781942.0,1.856319014105183e-05,53870.051020408166,24.62713491209059
4176,guatemala,2012,49593961141.74837,of which: General Government,249.6,14781942.0,1.6885467416933445e-05,59222.52403846154,24.62713491209059
4177,guatemala,2012,49593961141.74837,Private sector not guaranteed,324.3,14781942.0,2.193893062224165e-05,45581.07308048104,24.62713491209059
4178,guatemala,2012,49593961141.74837,Summary external debt stock by creditor type,,14781942.0,,,24.62713491209059
4179,guatemala,2012,49593961141.74837,Long-term External debt stocks,14131.9,14781942.0,0.0009560245872971224,1045.9982026479101,24.62713491209059
4180,guatemala,2012,49593961141.74837,Public and publicly guaranteed debt from:,6305.7,14781942.0,0.00042658129764005295,2344.2190399162664,24.62713491209059
4181,guatemala,2012,49593961141.74837,Official creditors,4970.8,14781942.0,0.00033627516600998704,2973.7551299589604,24.62713491209059
4182,guatemala,2012,49593961141.74837,Multilateral,4655.5,14781942.0,0.00031494508637633676,3175.156696380625,24.62713491209059
4183,guatemala,2012,49593961141.74837,Bilateral,315.3,14781942.0,2.13300796336503e-05,46882.15033301617,24.62713491209059
4184,guatemala,2012,49593961141.74837,Private creditors,1334.9,14781942.0,9.030613163006594e-05,11073.445201887782,24.62713491209059
4185,guatemala,2012,49593961141.74837,Bondholders,1330.0,14781942.0,8.997464609183286e-05,11114.242105263158,24.62713491209059
4186,guatemala,2012,49593961141.74837,  Private nonguaranteed debt from:,7826.2,14781942.0,0.0005294432896570694,1888.776417673967,24.62713491209059
4187,guatemala,2012,49593961141.74837,Bondholders,355.0,14781942.0,2.401578899443659e-05,41639.27323943662,24.62713491209059
4188,guatemala,2012,49593961141.74837,Commercial banks and others,7471.2,14781942.0,0.0005054275006626328,1978.5231288146483,24.62713491209059
4189,guatemala,2012,49593961141.74837,Net financial inflows,,14781942.0,,,24.62713491209059
4190,guatemala,2012,49593961141.74837,Net debt inflows,,14781942.0,,,24.62713491209059
4191,guatemala,2012,49593961141.74837,Long-term,467.9,14781942.0,3.165348639576586e-05,31592.096601838002,24.62713491209059
4192,guatemala,2012,49593961141.74837,Official creditors,276.0,14781942.0,1.8671430316801406e-05,53557.760869565216,24.62713491209059
4193,guatemala,2012,49593961141.74837,Multilateral,287.3,14781942.0,1.943587655803277e-05,51451.242603550294,24.62713491209059
4194,guatemala,2012,49593961141.74837,Bilateral,-11.2,14781942.0,-7.576812302470135e-07,-1319816.25,24.62713491209059
4195,guatemala,2012,49593961141.74837,Private creditors,191.9,14781942.0,1.2982056078964455e-05,77029.40072954664,24.62713491209059
4196,guatemala,2012,49593961141.74837,Bondholders,900.0,14781942.0,6.088509885913502e-05,16424.38,24.62713491209059
4197,guatemala,2012,49593961141.74837,Short-term,-1338.6,14781942.0,-9.055643703648681e-05,-11042.83729269386,24.62713491209059
4198,guatemala,2012,49593961141.74837,Net equity inflows,,14781942.0,,,24.62713491209059
4199,guatemala,2012,49593961141.74837,Foreign direct investment,952.4,14781942.0,6.442996461493355e-05,15520.728685426291,24.62713491209059
4200,guatemala,2012,49593961141.74837,Portfolio equity,0.0,14781942.0,0.0,inf,24.62713491209059
4201,guatemala,2012,49593961141.74837,Debt ratios,,14781942.0,,,24.62713491209059
4202,guatemala,2012,49593961141.74837,External debt stocks to exports (%),129.7,14781942.0,8.77421924669979e-06,113970.25443330764,24.62713491209059
4203,guatemala,2012,49593961141.74837,External debt stocks to GNI (%),31.6,14781942.0,2.137743471054074e-06,467782.9746835443,24.62713491209059
4204,guatemala,2012,49593961141.74837,Debt service to exports (%),13.5,14781942.0,9.132764828870252e-07,1094958.6666666667,24.62713491209059
4205,guatemala,2012,49593961141.74837,Short-term to external debt stocks (%),6.0,14781942.0,4.0590065906090014e-07,2463657.0,24.62713491209059
4206,guatemala,2012,49593961141.74837,Multilateral to external debt stocks (%),30.3,14781942.0,2.0497983282575456e-06,487852.8712871287,24.62713491209059
4207,guatemala,2012,49593961141.74837,Reserves to external debt stocks (%),41.2,14781942.0,2.7871845255515144e-06,358785.0,24.62713491209059
4208,guatemala,2012,49593961141.74837,Gross national income (GNI),48569.0,14781942.0,0.003285698184988143,304.3493174658733,24.62713491209059
4209,guatemala,2013,52996540703.59434,Total External debt stocks,17484.0,15043981.0,0.0011621923744785372,860.4427476549988,24.69349247862487
4210,guatemala,2013,52996540703.59434,Use of IMF Credit,309.4,15043981.0,2.056636471423355e-05,48623.08015513898,24.69349247862487
4211,guatemala,2013,52996540703.59434,Long-term external debt,16229.2,15043981.0,0.0010787836012289566,926.9699677125182,24.69349247862487
4212,guatemala,2013,52996540703.59434,Public and publicly guaranteed sector,7059.1,15043981.0,0.00046923085053085354,2131.1471717357736,24.69349247862487
4213,guatemala,2013,52996540703.59434,Public sector,7059.1,15043981.0,0.00046923085053085354,2131.1471717357736,24.69349247862487
4214,guatemala,2013,52996540703.59434,of which: General Government,6674.5,15043981.0,0.00044366580893714236,2253.948760206757,24.69349247862487
4215,guatemala,2013,52996540703.59434,Private sector not guaranteed,9170.1,15043981.0,0.0006095527506981031,1640.547104175527,24.69349247862487
4216,guatemala,2013,52996540703.59434,Short-term external debt,945.4,15043981.0,6.284240853534712e-05,15912.821028136239,24.69349247862487
4217,guatemala,2013,52996540703.59434,Disbursements (long-term),4426.3,15043981.0,0.00029422398233552676,3398.771208458532,24.69349247862487
4218,guatemala,2013,52996540703.59434,Public and publicly guaranteed sector,1385.2,15043981.0,9.207669166824925e-05,10860.511839445568,24.69349247862487
4219,guatemala,2013,52996540703.59434,Public sector,1385.2,15043981.0,9.207669166824925e-05,10860.511839445568,24.69349247862487
4220,guatemala,2013,52996540703.59434,of which: General Government,1385.2,15043981.0,9.207669166824925e-05,10860.511839445568,24.69349247862487
4221,guatemala,2013,52996540703.59434,Private sector guaranteed by public sector,0.0,15043981.0,0.0,inf,24.69349247862487
4222,guatemala,2013,52996540703.59434,Private sector not guaranteed,3041.2,15043981.0,0.0002021539378439789,4946.7253058003425,24.69349247862487
4223,guatemala,2013,52996540703.59434,Principal repayments (long-term),2328.4,15043981.0,0.00015477286231616486,6461.080999828208,24.69349247862487
4224,guatemala,2013,52996540703.59434,Public and publicly guaranteed sector,596.5,15043981.0,3.965040902404756e-05,25220.42078792959,24.69349247862487
4225,guatemala,2013,52996540703.59434,Public sector,596.5,15043981.0,3.965040902404756e-05,25220.42078792959,24.69349247862487
4226,guatemala,2013,52996540703.59434,of which: General Government,558.5,15043981.0,3.7124481877503035e-05,26936.40286481647,24.69349247862487
4227,guatemala,2013,52996540703.59434,Private sector not guaranteed,1731.9,15043981.0,0.0001151224532921173,8686.402794618627,24.69349247862487
4228,guatemala,2013,52996540703.59434,Interest payments (long-term),584.7,15043981.0,3.886604217327847e-05,25729.401402428593,24.69349247862487
4229,guatemala,2013,52996540703.59434,Public and publicly guaranteed sector,274.5,15043981.0,1.8246500045433454e-05,54805.03096539162,24.69349247862487
4230,guatemala,2013,52996540703.59434,Public sector,274.5,15043981.0,1.8246500045433454e-05,54805.03096539162,24.69349247862487
4231,guatemala,2013,52996540703.59434,of which: General Government,252.4,15043981.0,1.677747399441677e-05,59603.72820919176,24.69349247862487
4232,guatemala,2013,52996540703.59434,Private sector not guaranteed,310.2,15043981.0,2.0619542127845017e-05,48497.68214055448,24.69349247862487
4233,guatemala,2013,52996540703.59434,Summary external debt stock by creditor type,,15043981.0,,,24.69349247862487
4234,guatemala,2013,52996540703.59434,Long-term External debt stocks,16229.2,15043981.0,0.0010787836012289566,926.9699677125182,24.69349247862487
4235,guatemala,2013,52996540703.59434,Public and publicly guaranteed debt from:,7059.1,15043981.0,0.00046923085053085354,2131.1471717357736,24.69349247862487
4236,guatemala,2013,52996540703.59434,Official creditors,5306.9,15043981.0,0.0003527590203683453,2834.796397143342,24.69349247862487
4237,guatemala,2013,52996540703.59434,Multilateral,5000.0,15043981.0,0.00033235883507164757,3008.7962,24.69349247862487
4238,guatemala,2013,52996540703.59434,Bilateral,306.9,15043981.0,2.040018529669773e-05,49019.162593678724,24.69349247862487
4239,guatemala,2013,52996540703.59434,Private creditors,1752.3,15043981.0,0.00011647847733920961,8585.277064429607,24.69349247862487
4240,guatemala,2013,52996540703.59434,Bondholders,1730.0,15043981.0,0.00011499615693479007,8695.942774566474,24.69349247862487
4241,guatemala,2013,52996540703.59434,  Private nonguaranteed debt from:,9170.1,15043981.0,0.0006095527506981031,1640.547104175527,24.69349247862487
4242,guatemala,2013,52996540703.59434,Bondholders,355.0,15043981.0,2.3597477290086978e-05,42377.41126760563,24.69349247862487
4243,guatemala,2013,52996540703.59434,Commercial banks and others,8815.1,15043981.0,0.0005859552734080162,1706.6148994339258,24.69349247862487
4244,guatemala,2013,52996540703.59434,Net financial inflows,,15043981.0,,,24.69349247862487
4245,guatemala,2013,52996540703.59434,Net debt inflows,,15043981.0,,,24.69349247862487
4246,guatemala,2013,52996540703.59434,Long-term,2097.9,15043981.0,0.0001394511200193619,7170.971447638114,24.69349247862487
4247,guatemala,2013,52996540703.59434,Official creditors,371.4,15043981.0,2.468761426912198e-05,40506.14162627895,24.69349247862487
4248,guatemala,2013,52996540703.59434,Multilateral,347.6,15043981.0,2.3105586214180944e-05,43279.57710011507,24.69349247862487
4249,guatemala,2013,52996540703.59434,Bilateral,23.8,15043981.0,1.5820280549410426e-06,632100.0420168067,24.69349247862487
4250,guatemala,2013,52996540703.59434,Private creditors,1726.5,15043981.0,0.00011476350575023992,8713.571387199536,24.69349247862487
4251,guatemala,2013,52996540703.59434,Short-term,19.0,15043981.0,1.2629635732722609e-06,791788.4736842106,24.69349247862487
4252,guatemala,2013,52996540703.59434,Net equity inflows,,15043981.0,,,24.69349247862487
4253,guatemala,2013,52996540703.59434,Foreign direct investment,1097.2,15043981.0,7.293282276812235e-05,13711.247721472839,24.69349247862487
4254,guatemala,2013,52996540703.59434,Portfolio equity,0.0,15043981.0,0.0,inf,24.69349247862487
4255,guatemala,2013,52996540703.59434,Debt ratios,,15043981.0,,,24.69349247862487
4256,guatemala,2013,52996540703.59434,External debt stocks to exports (%),141.9,15043981.0,9.432343739333359e-06,106018.18886539816,24.69349247862487
4257,guatemala,2013,52996540703.59434,External debt stocks to GNI (%),33.8,15043981.0,2.2467457250843376e-06,445088.19526627223,24.69349247862487
4258,guatemala,2013,52996540703.59434,Debt service to exports (%),23.7,15043981.0,1.5753808782396096e-06,634767.1308016878,24.69349247862487
4259,guatemala,2013,52996540703.59434,Short-term to external debt stocks (%),5.4,15043981.0,3.5894754187737943e-07,2785922.407407407,24.69349247862487
4260,guatemala,2013,52996540703.59434,Multilateral to external debt stocks (%),28.6,15043981.0,1.9010925366098243e-06,526013.3216783217,24.69349247862487
