,Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1796,Honduras,HND,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.0,14427.0,34896.0,78588.0,155271.0,237629.0,326508.0,379362.0,707201.0,1281462.0,2240756.0,4184834.0,6210711.0,8390755.0,9505071.0,8062229.0,7370034.0,7767235.0,7725092.0,8048388.0,7832802.0,8233499.0,7588554.0,7559829.0,6960654.0
1797,"Korea, Rep.",KOR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7090.0,10255.0,20353.0,39718.0,80005.0,166108.0,271927.0,471784.0,960258.0,1641293.0,3180989.0,6878786.0,14018612.0,23442724.0,26816398.0,29045596.0,32342493.0,33591758.0,36586052.0,38342323.0,40197115.0,44369165.0,45606984.0,47944222.0,50767241.0,52506793.0,53624427.0,54680840.0,57290356.0,58935081.0,61295538.0,63658688.0,66355778.0,68892541.0,70513676.0
1798,Mexico,MEX,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,8500.0,63926.0,160898.0,312647.0,386132.0,569251.0,688513.0,1021900.0,1740814.0,3349475.0,7731635.0,14077880.0,21757559.0,25928266.0,30097700.0,38451135.0,47128746.0,55395461.0,66559462.0,75303469.0,83193574.0,91383493.0,94583253.0,100727228.0,106747373.0,104948339.0,107688282.0,111730635.0,114329353.0,120173510.0,122040789.0,120481969.0
1799,Nicaragua,NIC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2183.0,4400.0,5100.0,7560.0,18310.0,44229.0,90294.0,164509.0,237248.0,466706.0,738624.0,1119379.0,1830220.0,2502281.0,3108002.0,3344563.0,3962247.0,4823534.0,5851723.0,6808930.0,7067860.0,7264151.0,7745512.0,8179876.0,7441527.0,5788432.0,5976479.0
1800,Panama,PAN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,23474.0,85883.0,232888.0,410401.0,475141.0,525845.0,692406.0,1259948.0,1748740.0,2174451.0,3010635.0,3915246.0,6066683.0,6646348.0,6735429.0,6213564.0,6204636.0,6906090.0,5741929.0,5141768.0,5280195.0,5722370.0,5825677.0,5708163.0
1801,Peru,PER,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,5700.0,21550.0,36300.0,52200.0,73543.0,200972.0,421814.0,742642.0,1013314.0,1273857.0,1793284.0,2306943.0,2930343.0,4092558.0,5583356.0,9120000.0,15417247.0,20951834.0,24700361.0,29115149.0,32461415.0,29388077.0,29793297.0,31880043.0,34235810.0,36933161.0,38915386.0,42154771.0,,
1802,Paraguay,PRY,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3390.0,7660.0,15807.0,32860.0,84240.0,231520.0,435611.0,820810.0,1150000.0,1667018.0,1770345.0,1749048.0,1887000.0,3232842.0,4694361.0,5790759.0,5618639.0,5920858.0,6529053.0,6793703.0,7053297.0,7305277.0,7411986.0,7489474.0,7468275.0,7439692.0,7761848.0,
1803,El Salvador,SLV,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,4868.0,13475.0,23270.0,40163.0,137114.0,511365.0,743628.0,857782.0,888818.0,1149790.0,1832579.0,2411753.0,3851611.0,6137381.0,6950703.0,7566245.0,7700336.0,8316150.0,8649000.0,8991899.0,9193342.0,9334132.0,9637259.0,9478044.0,9433495.0,10396786.0,
1804,Suriname,SUR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,1382.0,1687.0,2416.0,2258.0,6007.0,17500.0,41048.0,87000.0,108363.0,168522.0,212819.0,232785.0,320000.0,380000.0,657106.0,763912.0,521166.0,533522.0,569069.0,868600.0,927800.0,750458.0,806881.0,795871.0,752270.0,813844.0,899339.0
1805,Uruguay,URY,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,4969.0,6825.0,39904.0,78601.0,99235.0,151341.0,319131.0,410787.0,519991.0,513528.0,497530.0,599768.0,1154923.0,2330011.0,3004323.0,3507816.0,4111560.0,4437158.0,4757425.0,4995459.0,5267947.0,5497094.0,5165474.0,5116736.0,5097569.0,5170624.0,4779787.0,
1806,Argentina,ARG,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3629611406,0.3564690483,0.4326208001,0.2326059917,0.2232784894,0.1941231125,0.2560387987,0.262403807,0.2076664374,0.1765749777,0.1118343541,0.105784209,0.1060151229,0.1515718959,0.2300608979,0.1170903558,0.0891312279,0.1145843032,0.0599615577,0.0724558628,0.0719578999
1807,Belize,BLZ,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067946424,,,0.2518427055,0.0264343567,0.0291971644,0.0425916566,0.0182677671,0.0014458183,0.0020027245,,0.478286415,0.0264244656,0.1697744353,0.0750112252,0.040086311,0.1845861014,0.0756892592,0.1280019583,0.4293213823,0.050079132
1808,Bolivia,BOL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1859291691,0.8032260826,0.1392026422,0.0900623038,0.0688011709,0.0433639358,0.0293785816,,3.76703e-05,1.84453e-05,0.0461056628,0.0333543954,0.0330511921,0.0303562395,0.0183692999,0.0451895647,0.0667430561,0.113100564,0.0770122736,0.0380371772,0.0772542041
1809,Brazil,BRA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.049211463,3.9957381543,3.6042422928,2.8813398141,2.081763521,3.1374823388,2.8803963125,1.8593582304,1.6013072327,1.5252365207,1.0128738714,0.7053821205,0.5536453439,0.5013759439,0.3989915407,0.4581614951,0.4017130732,0.3615108407,0.3637542087,0.3525832871,0.3184624813
1810,Chile,CHL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1647027852,0.1754765358,0.207033464,0.8425226362,0.5929193851,0.5954413667,0.5149313835,0.5251372021,0.5730863697,0.6140051723,0.4080195709,0.4204498645,0.4154198683,0.5033315057,0.5394006452,0.4762985625,0.5734697081,0.3644955026,0.2793301534,0.3240862716,
1811,Colombia,COL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1173995015,0.1610448219,0.2100765825,0.2302455615,0.3036069188,0.2475013928,0.2554730089,0.1470790627,0.1498813447,0.222752624,0.1491306478,0.0975476736,0.1214667266,0.1544121668,0.1763528598,0.235013369,0.2847041454,0.2513180801,0.2135832873,0.2736990558,0.4396241158
1812,Costa Rica,CRI,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2917197817,18.8114204686,19.7793099817,25.772887624,21.2551293093,23.7360442744,27.9716121661,27.1897829411,22.4997755879,17.6720619564,19.9145934962,19.4851161906,19.4496169057,21.8691390764,16.426402785,1.6956656227,0.6537555604,0.7878764715,0.8892598249,0.8090468304,
1813,Dominica,DMA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4682401442,0.3254577651,0.2554186765,0.1358944914,0.1184043733,0.2383266686,0.2776929631,0.2562436291,0.4085357924,0.0779002028,2.4530387116,,7.7710718556,,,,,,,,
1814,Ecuador,ECU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0312861447,0.0375624567,0.115446235,0.0979914593,0.0756733807,0.2261984748,0.2657255887,0.2270819094,0.21020204,0.1319830135,0.1214003831,0.1161682857,0.0666933835,0.0699926312,0.0548766392,0.0819332466,0.1033602313,0.1063739279,0.0787473832,0.0471826021,
1815,Guatemala,GTM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0443727656,0.1505093837,0.3269586021,0.4963687782,0.5815701436,0.2794577832,0.4458430933,0.3684824403,0.4010791908,0.5071163762,0.8757691105,0.3236969415,0.3214089864,0.2532318816,0.2394455469,0.2666332793,0.2277444185,0.2105772574,0.2139122324,0.1888600972,0.167218225
1816,Guyana,GUY,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284758441,0.0632902227,0.043997582,0.0978126672,0.0069272799,0.027990072,0.0508707582,1.0856915225,0.0650633234,0.045757838,0.0603521994,0.2462291993,0.0607068076,0.0570925294,0.0939021406,0.0557469,0.1711241905,0.0535602842,0.0334876318,0.0381820397,0.0293038099
1817,Honduras,HND,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1782865287,0.1018484578,0.1488607185,0.0771304131,0.1226087185,1.1036492851,0.2376652826,0.2059904609,,0.1327994947,0.1522123257,0.204277949,0.3062339269,,0.1678046027,0.1655464493,0.5161135158,0.4522518908,0.065816033,0.136823256,
1818,"Korea, Rep.",KOR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4962605042,29.8284089273,32.9303074975,33.7034000673,33.3098272919,29.9961394206,26.4756543361,25.4912181513,21.4067337208,21.870990289,21.4015148884,17.9854902007,17.1644711694,19.1428638104,19.7898095281,21.7198552064,22.2702290265,24.7417296479,27.8426797198,25.7717845873,28.8883369324
1819,Mexico,MEX,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9095369213,22.0618411584,20.7399791345,19.3112095889,19.6844015413,17.9888162233,18.76937335,17.7136189763,19.5344641223,21.6636460204,20.1667820152,16.995107879,16.8587552518,16.2663969042,15.7520003025,16.0223534751,16.0028608063,15.935820967,15.048963418,14.8255461221,15.3905048169
1820,Nicaragua,NIC,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1270014402,0.125967716,0.0635383932,0.1947567686,0.3071264284,0.1394790052,0.2091118352,0.1441378716,0.1124235498,0.3227102974,0.1449424662,0.1429284978,,,0.0805320568,0.0717674654,0.0744657545,0.0761110591,0.0735752494,0.0597151309,
1821,Panama,PAN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004364147,0.0862965106,0.1157610313,0.0909205449,0.1907681731,0.0720482511,14.3055378581,11.5707653373,11.3025175915,8.1705396052,9.5993611369,7.8731736621,8.729043263,7.4016289292,7.4757427699,7.2201422014,8.7065386775,11.1237698502,,,
1822,Peru,PER,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3807352062,0.1602348805,0.1596869019,0.1282904408,0.1469339859,0.2413509644,0.0501985812,0.0380203799,0.050131718,0.0945672061,0.0803906848,0.0546266848,0.0773687087,0.123431103,0.0969597567,0.1511728031,0.0965016407,0.0909301935,0.0752620584,0.0592227798,
1823,Paraguay,PRY,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0728511346,0.0290109309,0.0680324642,0.0543660873,0.0553090662,0.0883405939,0.1990923495,0.0887122457,0.1434440452,0.0832101623,0.0800388879,0.0728671019,0.0902879272,0.0489591893,0.1375445749,0.2292350271,0.073428553,0.0721806741,0.0675448681,0.0641419661,
1824,El Salvador,SLV,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518005597,0.0739052303,0.1079154042,0.1181932227,0.1918898686,0.1924277491,0.2038399832,0.4222370364,0.3560190483,0.3559420305,0.3156486592,0.3126909016,0.3688429663,0.4817022013,0.465123833,0.2754735456,0.3046005756,0.2269606334,0.2372037357,0.244306081,0.295732192
1825,Suriname,SUR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955159021,0.2909016944,0.284681705,0.2839570865,0.322464058,0.2191796058,0.1903479052,0.2281765778,0.2060929433,0.1709682608,0.0760278149,0.093134831,0.0599376423,0.0239144945,0.0498433311,0.0410514885,0.078493581,0.0304226982,0.0007769408,0.0840251842,
1826,Uruguay,URY,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335210897,0.1039012459,0.2037851829,0.1143722282,0.1167866728,0.1319210019,0.1160747098,0.1048275858,0.0883224291,0.0864504481,0.0453575053,0.0590645863,0.0924047556,0.0808994851,0.1030311179,0.1486961516,0.111840925,0.1268975337,0.1064131335,0.1154476176,0.1007524727
1827,Argentina,ARG,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5348391221,,,,,12.5184765493,,,,,11.3644453361,,,,,10.5876124934,,,,,10.5876124934,,,
1828,Belize,BLZ,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0038882358,,,,,21.707458355,,,,,20.9900990099,,,,,20.9900990099,,,,,20.9900990099,,,,,20.9900990099,,,
1829,Bolivia,BOL,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,3.5898573224,,,,,2.6366001735,,,,,2.0789421808,,,,,1.6746143467,,,,,1.5325670498,,,,,1.5325670498,,,
1830,Brazil,BRA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0467475992,,,,,17.7143863356,,,,,17.3225184709,,,,,18.7115687116,,,,,14.480595606,,,
1831,Chile,CHL,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8969935929,,,,,8.8789053814,,,,,10.0650652949,,,,,13.3894047585,,,,,13.3894047585,,,,,13.3894047585,,,
1832,Colombia,COL,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4815026425,,,,,17.8139044554,,,,,23.5321932382,,,,,27.4043053413,,,
1833,Costa Rica,CRI,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6767849508,,,,,7.5140889167,,,
1834,Dominica,DMA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,
1835,Ecuador,ECU,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7007290135,,,,,5.5353901996,,,,,5.5353901996,,,,,5.5353901996,,,
1836,Guatemala,GTM,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6850926628,,,,,18.1432568214,,,,,18.1432568214,,,,,18.1432568214,,,
1837,Guyana,GUY,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4794520548,,,,,0.5643879173,,,,,0.8798965997,,,,,1.3458239873,,,,,1.4120578667,,,,,1.4120578667,,,
1838,Honduras,HND,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0939639079,,,,,7.0939639079,,,,,7.0939639079,,,
1839,"Korea, Rep.",KOR,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7403443915,,,,,12.893081761,,,,,15.2590611391,,,,,16.2304768234,,,,,16.1077550495,,,,,16.43157817,,,
1840,Mexico,MEX,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5041322314,,,,,9.1450284991,,,,,8.9480618375,,,,,7.7569327444,,,
1841,Nicaragua,NIC,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6804282395,,,,,4.8038639775,,,,,4.7649876991,,,,,4.7649876991,,,
1842,Panama,PAN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7961691571,,,,,0.5118045237,,,
1843,Peru,PER,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.664953337,,,,,1.2829429444,,,
1844,Paraguay,PRY,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.4838709677,,,,,7.9208400646,,,,,8.3134125262,,,,,8.424287815,,,,,6.3820969747,,,,,6.3820969747,,,
1845,El Salvador,SLV,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1646090535,,,,,17.9286383941,,,,,13.590874852,,,,,10.0566572238,,,,,10.0566572238,,,,,10.0566572238,,,
1846,Suriname,SUR,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7826086957,,,,,3.9260312945,,,,,3.2920792079,,,,,8.9728513728,,,,,22.000324728,,,,,22.000324728,,,,,22.000324728,,,
1847,Uruguay,URY,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,3.0,,2.7928397636,,,,,2.5239616613,,,,,2.3925598777,,,,,2.3146645022,,,,,2.2631224008,,,,,2.2264949048,,,,,2.1991265642,,,,,2.1857923497,,,,,2.1857923497,,,,,2.1857923497,,,,,2.1857923497,,,
1848,Argentina,ARG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,47.9000015259,57.4000015259,79.6999969482,85.9000015259,98.1999969482,74.5999984741,96.3000030518,119.8000030518,120.5,136.8000030518,195.3999938965,195.5,170.6999969482,174.3000030518,179.8000030518,187.1000061035,192.0,197.5,193.6000061035,201.1999969482,213.6000061035,201.8999938965,206.6999969482,232.0,206.1999969482,177.0,176.6000061035,220.3000030518,251.0,241.0,296.646,124.402,76.419,111.811,123.637,132.558,124.583,132.675,131.685,111.663,193.301253837474,192.20126,180.120460072137,268.710767897573,261.60894,243.7725665,254.181413504,305.102,311.720805,280.283172,81.12423
1849,Belize,BLZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069925233,0.0750827301877635,0.0608348499918917,1.19620662,3.00429486,2.463420011,2.689022193,3.746059438,0.0,0.0,0.0
1850,Bolivia,BOL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,1.5,2.5,2.7999999523,2.9000000954,2.4000000954,2.5999999046,4.0999999046,27.6000003815,43.0999984741,33.9000015259,37.5999984741,43.7000007629,27.6000003815,17.2000007629,38.0,41.5,27.7999992371,25.5,8.3000001907,8.3999996185,8.3999996185,5.0,6.8000001907,10.1000003815,28.3999996185,48.9000015259,46.5999984741,47.0999984741,43.0,19.7999992371,15.341,13.568,14.922,24.522,24.371,25.295,10.714,8.718,8.755,6.871,11.236595977,17.4124617143146,12.3003149495376,7.993202,8.78072557707694,9.93479748637544,9.008756313,9.48554381985556,13.7284774028928,22.980404,17.95563766
1851,Brazil,BRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,164.1000061035,180.1999969482,254.3000030518,316.700012207,407.1000061035,460.5,471.6000061035,499.299987793,571.299987793,570.5,588.200012207,644.9000244141,734.700012207,692.0999755859,831.700012207,909.200012207,1014.4000244141,1013.700012207,975.799987793,1147.9000244141,1082.0,1005.299987793,1143.3000488281,1284.3000488281,1468.5,1581.9000244141,1644.8000488281,1789.9000244141,1642.8000488281,1462.9000244141,1727.901,1467.445,1539.738,1478.37,1499.485,1530.675,1412.26,1477.828,1807.062,1782.3,1302.474647875,1294.49545,1363.447091,1637.382,1596.774,1493.939,1513.832873341,1736.549227,1845.64776,1521.14944,1209.70683
1852,Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,41.0999984741,46.7999992371,52.7000007629,46.7000007629,55.2000007629,57.2000007629,75.6999969482,105.1999969482,102.0999984741,85.0,144.8999938965,153.3000030518,141.6999969482,120.3000030518,105.4000015259,114.1999969482,137.1999969482,186.3999938965,242.8000030518,329.5,418.5,428.8999938965,529.0,616.200012207,652.5,775.4000244141,806.200012207,1071.1999511719,1246.1999511719,1139.4000244141,1312.011,1277.282,1098.015,1130.19,1094.133,1053.819,1027.669,1294.967,1307.721,1179.048,1399.549392,1422.29934,1527.067,1512.319,1553.479,1392.236,1441.23,1237.960141,1226.44199,1232.41109,1458.39578
1853,Colombia,COL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,74.6999969482,81.5999984741,86.3000030518,104.4000015259,120.0,121.9000015259,149.6000061035,171.8999938965,206.3999938965,183.1000061035,147.3999938965,204.0,307.200012207,292.5,381.200012207,375.700012207,391.6000061035,398.299987793,403.299987793,395.299987793,463.700012207,526.0999755859,527.799987793,492.1000061035,565.799987793,498.3999938965,311.200012207,812.0,790.200012207,636.9000244141,600.616,610.878,538.757,645.778,1113.899,1092.492,1051.293,1070.449,1099.545,2419.933,954.66013894833,968.160358466796,918.324091591658,1222.15686718904,1315.40395631937,1316.795809466,1142.854709203,1273.568638,1350.008974,1547.674684,1496.604491452
1854,Costa Rica,CRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.3000001907,9.1999998093,8.6000003815,8.1000003815,9.1999998093,8.8999996185,13.1999998093,18.2999992371,18.8999996185,22.0,22.3999996185,20.8999996185,21.5,21.0,24.0,25.2999992371,24.7999992371,30.0,33.0999984741,32.7000007629,38.7000007629,36.0999984741,36.2000007629,37.9000015259,43.4000015259,43.7999992371,44.9000015259,54.5,90.5,84.8000030518,79.005,22.948,12.506,9.735,10.173,10.351,10.04,10.241,10.63,9.099,15.6977120470821,16.867234240556,15.744,13.537781,11.8182973850146,9.28416,6.027344,10.552031,11.13032,10.8,1.613892
1855,Dominica,DMA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Ecuador,ECU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.3000001907,4.6999998093,4.5,9.6000003815,9.8000001907,6.4000000954,6.9000000954,9.5,12.8999996185,30.8999996185,39.7999992371,38.7999992371,36.5999984741,33.0,42.5,50.7000007629,58.5999984741,70.0,73.5999984741,68.4000015259,63.2000007629,68.0,54.0999984741,85.4000015259,38.0,32.2000007629,32.9000015259,53.7999992371,82.1999969482,33.0,15.456,6.354,7.989,4.291,4.99,5.439,5.874,5.615,4.662,3.229,129.7315,126.4039,121.402590579105,112.059962,82.101,64.037777,60.17416,57.68029,64.20469,50.80511,10.604353816
